puzzle_index,agent_move_index,fen,rating,themes,expected_move_uci,legal_move_count,reference_top_move_uci,candidate_top_move_uci,top1_agreement,reference_correct,candidate_correct,reference_entropy,candidate_entropy,entropy_delta,reference_correct_probability,candidate_correct_probability,correct_probability_delta,kl_reference_to_candidate,js_divergence
1730,0,Qb1r3r/4kp2/1pB1b2p/1Pp3p1/2Pp4/3P4/3B2PP/5RK1 b - - 5 28,913,crushing discoveredAttack long middlegame,b8h2,31,b8h2,b8h2,1,1,1,0.9349000631670873,0.9528199405792002,0.017919877412112872,0.8077482324908508,0.8020335350672393,-0.0057146974236115256,0.0005155269189390844,0.00013096988658728686
1730,1,Q2r3r/4kp2/1pB1b2p/1Pp3p1/2Pp4/3P4/3B2PK/5R2 b - - 0 29,913,crushing discoveredAttack long middlegame,d8a8,26,d8a8,d8a8,1,1,1,0.05272354318408241,0.03491958852156704,-0.017803954662515366,0.9932650700204586,0.9957245111776553,0.0024594411571966512,0.0006702051933909601,0.00015194974330677756
1730,2,B6r/4kp2/1p2b2p/1Pp3p1/2Pp4/3P4/3B2PK/5R2 b - - 0 30,913,crushing discoveredAttack long middlegame,h8a8,24,h8a8,h8a8,1,1,1,0.0015616108497162895,0.00121251627175449,-0.0003490945779617994,0.9998646554565553,0.9998946496536207,2.9994197065397188e-05,7.983894024819536e-06,1.8006231616114375e-06
1731,0,r6k/pp1nN1b1/3p2Q1/8/3Pn1P1/2Pq3P/P2B4/3K4 w - - 8 28,1108,mate mateIn2 middlegame short,g6h5,25,g6h5,g6h5,1,1,1,0.648754167844788,0.6812084043638977,0.032454236519109725,0.8245493062965515,0.8051827382067278,-0.019366568089823732,0.001903189649428826,0.0004859164676541675
1731,1,r6k/pp1nN3/3p3b/7Q/3Pn1P1/2Pq3P/P2B4/3K4 w - - 10 29,1108,mate mateIn2 middlegame short,h5h6,26,h5h6,h5h6,1,1,1,0.011322517824474198,0.01008427714993258,-0.0012382406745416186,0.9987003379776385,0.9988575583570427,0.00015722037940424372,1.2276858917559454e-05,2.977029753847626e-06
1732,0,2r2rk1/pp1b1p2/4pQp1/3p2Np/1q6/7R/PP3PPP/3R2K1 w - - 6 23,1516,crushing long middlegame sacrifice,h3h5,45,f6f7,f6f7,1,0,0,1.54924257110729,1.397524832015011,-0.1517177390922788,0.035817357133147994,0.031830003799321806,-0.003987353333826188,0.00836652085580072,0.0020048291242695058
1732,1,2r2rk1/pp1b1p2/4pQ2/3p2Np/1q6/8/PP3PPP/3R2K1 w - - 0 24,1516,crushing long middlegame sacrifice,f6h6,40,f6f7,f6f7,1,0,0,1.8724375064529273,1.744952473182599,-0.12748503327032834,0.2259590147920886,0.21911498964770665,-0.006844025144381954,0.011051843759097582,0.0026712723276995248
1732,2,2r2rk1/pp1b1p2/4p2Q/3p2Np/4q3/8/PP3PPP/3R2K1 w - - 2 25,1516,crushing long middlegame sacrifice,g5e4,35,g5e4,g5e4,1,1,1,0.6390168876493217,0.6618292401417594,0.022812352492437626,0.7162328950070852,0.6957356478696335,-0.020497247137451713,0.0011159676912496906,0.00028198775425314663
1733,0,4r1k1/p5pp/2Q5/5p2/3p1Pb1/1P1PpqP1/P6P/2R1R1K1 b - - 4 30,1190,crushing endgame fork long,f3f2,32,f3f2,f3f2,1,1,1,0.8447781232171889,0.8425943611120758,-0.002183762105113174,0.6704525941839314,0.6796246425270432,0.009172048343111805,0.0008057897105745847,0.00020168980484063523
1733,1,4r1k1/p5pp/2Q5/5p2/3p1Pb1/1P1Pp1P1/P4q1P/2R1R2K b - - 6 31,1190,crushing endgame fork long,g4f3,37,g4f3,g4f3,1,1,1,0.19648529170667112,0.17985746609661804,-0.016627825610053076,0.9525951683140707,0.9577440550349956,0.00514888672092495,0.00032041117635386965,7.85581105517036e-05
1733,2,4r1k1/p5pp/8/5p2/3p1P2/1P1PpQP1/P4q1P/2R1R2K b - - 0 32,1190,crushing endgame fork long,f2f3,31,f2f3,f2f3,1,1,1,0.003842501343543891,0.0029333134064280083,-0.0009091879371158828,0.9996518910839686,0.9997423300199748,9.043893600624298e-05,1.578920790703816e-05,3.709694650855916e-06
1734,0,8/2q4p/3pbpk1/2p5/p1P2Q2/3PN3/6PK/8 w - - 2 43,1870,advantage endgame fork short,f4e4,26,e3f1,f4f6,0,0,0,2.175097674763911,2.102890378153521,-0.07220729661039016,0.024730688243397272,0.025313260677153275,0.0005825724337560033,0.01634974131846779,0.004107639503372219
1734,1,8/2q3kp/3pbp2/2p5/p1P1Q3/3PN3/6PK/8 w - - 4 44,1870,advantage endgame fork short,e4e6,26,e3d5,e3d5,1,0,0,1.4973706316016004,1.380426985490329,-0.1169436461112714,0.3264589460950837,0.32692240446297544,0.00046345836789174477,0.009193042410417445,0.0022191090535134987
1735,0,8/1pq4k/3R1np1/2P3p1/1P1QPnp1/1B5P/7K/8 b - - 1 39,1705,attraction crushing endgame fork long master pin,g4g3,32,g4g3,g4g3,1,1,1,0.7877104041022098,0.7621793380893052,-0.02553106601290467,0.6249733828164857,0.6512137738564547,0.026240391039969002,0.0015582652502853095,0.00038701834217968675
1735,1,8/1pq4k/3R1np1/2P3p1/1P1QPn2/1B4KP/8/8 b - - 0 40,1705,attraction crushing endgame fork long master pin,f4e2,32,f4e2,f4e2,1,1,1,0.5074959560064362,0.5438010895836105,0.03630513357717435,0.8497975157971726,0.8294399952130578,-0.020357520584114774,0.0018151365189163571,0.0004620987810419235
1735,2,8/1pq4k/3R1np1/2P3p1/1P1QP3/1B3K1P/4n3/8 b - - 2 41,1705,attraction crushing endgame fork long master pin,e2d4,31,e2d4,e2d4,1,1,1,0.005104323776548521,0.0040504814207015915,-0.0010538423558469293,0.999498896010442,0.9996119054415772,0.00011300943113523587,2.9846846956152613e-05,6.8280531269523584e-06
1736,0,6R1/5r2/8/8/8/5p2/5K1k/8 w - - 6 62,1073,endgame mate mateIn2 rookEndgame short,g8h8,17,g8g2,g8g2,1,0,0,1.6151686772395255,1.6164867556301603,0.0013180783906348026,0.05710862485497789,0.06314550413582617,0.006036879280848284,0.008066506565828042,0.0019850989150716892
1736,1,7R/7r/8/8/8/5p2/5K1k/8 w - - 8 63,1073,endgame mate mateIn2 rookEndgame short,h8h7,12,h8h7,h8h7,1,1,1,0.00032261090842200773,0.0002807021160436793,-4.190879237832843e-05,0.9999754127232992,0.9999789899418012,3.5772185020821468e-06,4.126571059599213e-07,9.976856452447177e-08
1737,0,8/3r1pk1/6q1/2p1PQ2/2Pp4/1P1R4/6K1/8 w - - 1 39,1523,crushing defensiveMove endgame pin short,d3g3,10,d3g3,d3g3,1,1,1,0.5987976548629781,0.5583805404895519,-0.04041711437342621,0.8522161107752796,0.8637016892163022,0.011485578441022604,0.0008748398470406352,0.00021256720492128338
1737,1,8/3r1pk1/8/2p1PQ2/2Pp4/1P4q1/6K1/8 w - - 0 40,1523,crushing defensiveMove endgame pin short,g2g3,3,g2g3,g2g3,1,1,1,0.002027885481793829,0.0012158916030351476,-0.0008119938787586813,0.9997880720787057,0.9998804359630606,9.236388435496234e-05,2.918555386098545e-05,6.566547225576245e-06
1738,0,8/7p/Q7/6pk/8/7P/6PK/4q3 w - - 0 43,1030,endgame mate mateIn2 queenEndgame short,g2g4,24,g2g4,g2g4,1,1,1,0.24231331870648432,0.21801412685554605,-0.024299191850938262,0.9460239774321619,0.9534119465607678,0.007387969128605842,0.0006232300985459073,0.00015191399171189213
1738,1,8/7p/Q7/6p1/6Pk/7P/7K/4q3 w - - 1 44,1030,endgame mate mateIn2 queenEndgame short,a6h6,22,a6h6,a6h6,1,1,1,0.00018320455850544617,9.643883364548778e-05,-8.676572485995839e-05,0.9999861432752909,0.9999931244110415,6.981135750594447e-06,2.8430631555548644e-06,6.187868008290229e-07
1739,0,r4rk1/3qb1pp/n1bpNn2/2p5/8/1QN1P3/PP3PPP/R1B2RK1 w - - 1 15,1361,crushing discoveredAttack discoveredCheck middlegame short,e6c5,40,e6f8,e6f8,1,0,0,0.8602876149535998,0.7896610118969618,-0.07062660305663804,0.06668700894694678,0.06513413255944782,-0.0015528763874989582,0.001856618821537904,0.0004506522924255245
1739,1,r4r1k/3qb1pp/n1bp1n2/2N5/8/1QN1P3/PP3PPP/R1B2RK1 w - - 1 16,1361,crushing discoveredAttack discoveredCheck middlegame short,c5d7,42,c5d7,c5d7,1,1,1,0.4586181262562711,0.367819666897057,-0.0907984593592141,0.9042064220916609,0.9263589897376576,0.022152567645996712,0.003865593375225601,0.0009113366529748135
1740,0,q4r1k/3p4/1b1PNn1p/2p4Q/8/2P5/5PPP/r4RK1 w - - 1 27,1342,mate mateIn2 middlegame short,h5h6,36,h5h6,h5h6,1,1,1,0.2744263511529822,0.23236537396590418,-0.04206097718707802,0.935580427224673,0.9474980408999153,0.011917613675242245,0.0014548711235845072,0.00034886876034486607
1740,1,q4r1k/3p3n/1b1PN2Q/2p5/8/2P5/5PPP/r4RK1 w - - 1 28,1342,mate mateIn2 middlegame short,h6g7,34,h6f8,h6f8,1,0,0,0.7448184457428199,0.6948455906591093,-0.04997285508371052,0.015048633819373667,0.013858048039975666,-0.0011905857793980002,0.002054516998189322,0.0004981228486126057
1741,0,6k1/1b2pp1p/4p1p1/8/1Q6/4qP2/PP4PP/1N5K b - - 2 31,1142,backRankMate endgame fork mate mateIn2 short,e3c1,36,e3c1,e3c1,1,1,1,0.6707326560037665,0.6667418987995845,-0.003990757204182072,0.7787512893436012,0.7775661905705495,-0.0011850987730516183,8.580055800894867e-05,2.1218024697506043e-05
1741,1,6k1/1b2pp1p/4p1p1/8/8/5P2/PP4PP/1Nq1Q2K b - - 4 32,1142,backRankMate endgame fork mate mateIn2 short,c1e1,32,c1e1,c1e1,1,1,1,0.0007106538189358269,0.0005830406937498002,-0.00012761312518602675,0.9999450542432963,0.9999557640598872,1.0709816590903642e-05,1.5066978492378604e-06,3.577161588506048e-07
1742,0,r1b2r1k/1p4pp/1qP5/5p2/2B2N2/p4Q2/PP4PP/2KR4 w - - 2 21,1389,mate mateIn2 middlegame sacrifice short,f4g6,54,f4g6,f4g6,1,1,1,0.15912278730765253,0.1370968183219362,-0.02202596898571632,0.9746734240945076,0.9783353247241573,0.0036619006296496615,0.00039516305183067677,9.428195226947756e-05
1742,1,r1b2r1k/1p4p1/1qP3p1/5p2/2B5/p4Q2/PP4PP/2KR4 w - - 0 22,1389,mate mateIn2 middlegame sacrifice short,f3h3,49,f3h3,f3h3,1,1,1,0.09059010639201621,0.05929121158072346,-0.031298894811292756,0.9875760081340137,0.9922510693278336,0.004675061193819885,0.0013691762857844004,0.00030785317228462414
1743,0,8/1p2N1k1/p1p5/6pn/P6r/1P3R1P/2P3K1/8 w - - 2 35,1077,advantage endgame fork short,e7f5,26,e7f5,e7f5,1,1,1,0.2981877689961016,0.2936586645415264,-0.004529104454575217,0.9449503633141898,0.9445767517747099,-0.0003736115394799011,0.0002666084475718071,6.596498959780363e-05
1743,1,8/1p6/p1p3k1/5Npn/P6r/1P3R1P/2P3K1/8 w - - 4 36,1077,advantage endgame fork short,f5h4,24,f5h4,f5h4,1,1,1,0.11730831056834909,0.1711075150159046,0.05379920444755551,0.9754200240891923,0.9596749681511797,-0.015745055938012564,0.003732867519341203,0.0010044244949394348
1744,0,R1r3k1/2B2ppp/2Q1pq2/2Pp4/2b5/2P5/1r3PPP/5RK1 b - - 5 24,1474,kingsideAttack long mate mateIn3 middlegame sacrifice,f6f2,45,c4f1,c4f1,1,0,0,0.34836304823696473,0.37886726668484755,0.030504218447882814,0.08770158690317238,0.10054140550579961,0.012839818602627229,0.0009861867362149104,0.00025157664313740216
1744,1,R1r3k1/2B2ppp/2Q1p3/2Pp4/2b5/2P5/1r3RPP/6K1 b - - 0 25,1474,kingsideAttack long mate mateIn3 middlegame sacrifice,b2b1,34,b2b1,b2b1,1,1,1,0.07669410412146285,0.0785484079218161,0.0018543038003532436,0.9904231715511969,0.9901416528567148,-0.00028151869448200806,5.9672565268071826e-05,1.5072174341552417e-05
1744,2,R1r3k1/2B2ppp/2Q1p3/2Pp4/2b5/2P5/6PP/1r3RK1 b - - 2 26,1474,kingsideAttack long mate mateIn3 middlegame sacrifice,b1f1,34,b1f1,b1f1,1,1,1,0.14593655491583551,0.14841333465285153,0.002476779737016016,0.9668209305672069,0.9661177869066063,-0.0007031436606005359,9.860308214461732e-06,2.516248908033598e-06
1745,0,r7/pp1n1pk1/2p1b1p1/3pP1Np/2q5/2P1Q3/PPB2PP1/4R1K1 w - - 8 23,1748,clearance crushing long middlegame,g5e6,43,g5e6,g5e6,1,1,1,0.4840642665100169,0.4381604683367298,-0.0459037981732871,0.8848455746478703,0.8968445110958733,0.011998936448002984,0.0009453621296218326,0.00022937444449918335
1745,1,r7/pp1n2k1/2p1p1p1/3pP2p/2q5/2P1Q3/PPB2PP1/4R1K1 w - - 0 24,1748,clearance crushing long middlegame,e3g5,39,b2b3,b2b3,1,0,0,1.8758077086472915,1.8285269906903299,-0.04728071795696165,0.005276927494466818,0.004622665457830555,-0.0006542620366362627,0.0018926711737320444,0.00045627817384265214
1745,2,r7/pp1n2k1/2p1p1p1/3pP1Qp/6q1/2P5/PPB2PP1/4R1K1 w - - 2 25,1748,clearance crushing long middlegame,g5e7,40,g5e7,g5e7,1,1,1,0.22125921905689974,0.21568953265243035,-0.005569686404469393,0.9641051194319118,0.9655256614510138,0.0014205420191020224,0.00018140601909200787,4.50380860027585e-05
1746,0,2Q5/p3r1k1/7q/4p3/2pp2Pp/7P/P1P3K1/5R2 w - - 8 41,1139,crushing endgame fork short,c8f8,39,c8g8,c8g8,1,0,0,1.6567101469542962,1.5626031432790508,-0.09410700367524538,0.034773712606849354,0.033532075574812296,-0.0012416370320370573,0.003573993625734029,0.000868556179373424
1746,1,5Q2/p3r2k/7q/4p3/2pp2Pp/7P/P1P3K1/5R2 w - - 10 42,1139,crushing endgame fork short,f8e7,38,f8e7,f8e7,1,1,1,0.07342228004732046,0.0744503602535787,0.0010280802062582473,0.9878204941897468,0.9874189901603968,-0.0004015040293500194,4.705257669126382e-05,1.1594828983158853e-05
1747,0,1qr2rk1/2b2pp1/pp2p2p/3p3n/2PN1P2/P2QB2P/1P4P1/2R2RK1 w - - 0 25,1775,advantage fork long middlegame,d4c6,43,d3h7,d3h7,1,0,0,1.8823322515000604,1.8221481572368916,-0.06018409426316884,0.15286718589245213,0.18776112679851212,0.03489394090605999,0.006303055053117246,0.001577330313375549
1747,1,2r2rk1/1qb2pp1/ppN1p2p/3p3n/2P2P2/P2QB2P/1P4P1/2R2RK1 w - - 2 26,1775,advantage fork long middlegame,c6e7,48,c6e7,c6e7,1,1,1,0.21298421517843807,0.20216760183821766,-0.01081661334022041,0.9515165014805728,0.9541484082056981,0.002631906725125366,0.0001150024973351511,2.798272385505618e-05
1747,2,2r2r1k/1qb1Npp1/pp2p2p/3p3n/2P2P2/P2QB2P/1P4P1/2R2RK1 w - - 4 27,1775,advantage fork long middlegame,e7c8,46,d3h7,d3h7,1,0,0,1.4203209512356991,1.2961514501814062,-0.12416950105429292,0.1233717168589394,0.09895085483551623,-0.024420862023423168,0.012794390665243412,0.0031223308151363495
1748,0,7k/1p3Qrp/p4pp1/8/8/5P2/1q3P1P/3R2K1 w - - 0 30,1115,endgame mate mateIn2 short,d1d8,33,f7f8,f7f8,1,0,0,0.949630021240431,0.9328231951118187,-0.016806826128612395,0.44107581918904104,0.451363626539736,0.010287807350694955,0.0005727745112189324,0.00014065158593363418
1748,1,3R2rk/1p3Q1p/p4pp1/8/8/5P2/1q3P1P/6K1 w - - 2 31,1115,endgame mate mateIn2 short,d8g8,35,f7g8,f7g8,1,0,0,0.6448019445287161,0.6175830415160433,-0.027218903012672824,0.13446365901090324,0.12961862228334647,-0.004845036727556762,0.0005809190453609416,0.00014330186380967307
1749,0,5r2/7k/1pQ3p1/4b2p/P7/1q3P1K/6R1/8 w - - 0 47,1370,endgame mate mateIn2 short,c6g6,33,c6g6,c6g6,1,1,1,0.2435005841084413,0.2503252545822085,0.006824670473767197,0.9348825411727064,0.9322701056372731,-0.002612435535433333,5.70157887026022e-05,1.4323945811107324e-05
1749,1,5r1k/8/1p4Q1/4b2p/P7/1q3P1K/6R1/8 w - - 1 48,1370,endgame mate mateIn2 short,g6h5,33,g6h5,g6h5,1,1,1,0.1386780849413804,0.10708868267105187,-0.031589402270328526,0.9753386596175835,0.9820243265980015,0.006685666980418059,0.001161945887350244,0.00027464358432146175
1750,0,8/4Q2p/p4ppk/1p6/5n2/P4N1P/1q3PP1/5K2 w - - 2 43,1256,endgame mate mateIn2 short,e7f8,34,e7f8,e7f8,1,1,1,0.700889757072173,0.755723509607141,0.05483375253496792,0.8233808556020117,0.788033788042888,-0.035347067559123646,0.006029935354417232,0.001556475192790464
1750,1,5Q2/7p/p4pp1/1p5k/5n2/P4N1P/1q3PP1/5K2 w - - 4 44,1256,endgame mate mateIn2 short,g2g4,29,g2g4,g2g4,1,1,1,0.1829870478461171,0.22304574203529515,0.04005869418917804,0.9727729248627636,0.9659638151008244,-0.006809109761939158,0.0011246079022243778,0.0002988415993942312
1751,0,4r1k1/1p4pp/p1p3r1/3n2q1/P2P1p2/1P3NB1/4QPPP/4RRK1 b - - 3 27,1717,advantage intermezzo long middlegame,e8e2,42,e8e2,e8e2,1,1,1,0.005447796501588706,0.004897935077494478,-0.0005498614240942281,0.9994296802550506,0.9994942125659458,6.45323108952045e-05,4.503099862593641e-06,1.0980470844610966e-06
1751,1,6k1/1p4pp/p1p3r1/3n2N1/P2P1p2/1P4B1/4rPPP/4RRK1 b - - 0 28,1717,advantage intermezzo long middlegame,e2e1,34,g6g5,g6g5,1,0,0,1.1566737766101207,1.0484927127346158,-0.10818106387550497,0.009630017620936276,0.008859161529394354,-0.0007708560915419219,0.006177220903362844,0.001510522175722508
1751,2,6k1/1p4pp/p1p3r1/3n2N1/P2P1p2/1P4B1/5PPP/4R1K1 b - - 0 29,1717,advantage intermezzo long middlegame,g6g5,22,g6g5,g6g5,1,1,1,0.909392980176704,0.7931657180158374,-0.11622726216086665,0.6917923734854197,0.7512475263331105,0.05945515284769087,0.009096348581436957,0.0022202309911683133
1752,0,3rr3/p3b1kp/4Rpp1/8/q3NQ2/8/5PPP/5RK1 w - - 3 23,1397,attraction crushing fork long middlegame,e6e7,40,e6e7,e6e7,1,1,1,0.9454082693689734,0.8746245787019403,-0.07078369066703305,0.6829942811852924,0.7180192703819642,0.03502498919667185,0.0031917384161307943,0.0007844502725104906
1752,1,3r4/p3r1kp/5pp1/8/q3NQ2/8/5PPP/5RK1 w - - 0 24,1397,attraction crushing fork long middlegame,f4f6,33,f4f6,f4f6,1,1,1,0.2519383317655011,0.24087235794587586,-0.011065973819625263,0.9356388345368287,0.9387447222668692,0.003105887730040502,0.00013541532188886236,3.2770478021412885e-05
1752,2,3r2k1/p3r2p/5Qp1/8/q3N3/8/5PPP/5RK1 w - - 1 25,1397,attraction crushing fork long middlegame,f6e7,39,f6e7,f6e7,1,1,1,0.7110540851624549,0.7570458252245053,0.04599174006205031,0.8339834589163604,0.8108262504791821,-0.023157208437178278,0.003244788432295224,0.0008232474136191101
1753,0,r5k1/2p1R1br/p1qp1pQB/1p2n3/8/8/PPP2PPP/R5K1 w - - 1 27,1194,kingsideAttack mate mateIn2 middlegame short,e7g7,44,e7g7,e7g7,1,1,1,0.9277437173977557,0.847205043424092,-0.08053867397366377,0.7495177767432443,0.7807546369600135,0.03123686021676919,0.00346444468411089,0.0008436532341902424
1753,1,r5k1/2p3r1/p1qp1pQB/1p2n3/8/8/PPP2PPP/R5K1 w - - 0 28,1194,kingsideAttack mate mateIn2 middlegame short,g6g7,37,g6g7,g6g7,1,1,1,0.5609973315349258,0.5246289627575063,-0.03636836877741956,0.7637315557030353,0.7915553982656254,0.027823842562590073,0.00231986827405763,0.0005704080270588288
1754,0,2br2k1/1r3p2/1q2p2Q/3pP3/p6P/bPP5/3N2P1/3K1R2 w - - 1 26,2124,advantage defensiveMove fork middlegame veryLong,f1f3,33,h6g5,h6g5,1,0,0,0.2798060994043609,0.24362012602649918,-0.036185973377861724,0.001064789255672514,0.0007779493242445401,-0.0002868399314279739,0.0007124325575338899,0.00017213235952136358
1754,1,2br2k1/1r3p2/4p2Q/3pP3/p6P/bPP2R2/3N2P1/3K2q1 w - - 3 27,2124,advantage defensiveMove fork middlegame veryLong,d2f1,4,d1c2,d1c2,1,0,0,0.3261823573714341,0.3134976218352062,-0.012684735536227898,9.546276618619019e-05,6.588493430572444e-05,-2.957783188046575e-05,0.00018363153335201776,4.542403422164957e-05
1754,2,2br2k1/1r3p2/4p2Q/3pP3/p6P/bPP2R2/6q1/3K1N2 w - - 0 28,2124,advantage defensiveMove fork middlegame veryLong,f3g3,31,f3g3,f3g3,1,1,1,0.034576989771211486,0.031215520195284625,-0.0033614695759268606,0.9952993326086642,0.9958690127558871,0.0005696801472229174,7.807827492327553e-05,1.9054037567407116e-05
1754,3,2br2k1/1r3p2/4p2Q/3pP3/p6P/bPP3q1/8/3K1N2 w - - 0 29,2124,advantage defensiveMove fork middlegame veryLong,f1g3,24,h6g5,h6g5,1,0,0,0.9362624227866534,0.9195617123813683,-0.01670071040528509,0.005458017297874081,0.003691474701452703,-0.0017665425964213783,0.002097974383568891,0.0005104308038801162
1755,0,4rrk1/1pp1bppp/p2q1n2/4R1B1/P7/2N1Q2P/1PP2PP1/R5K1 b - - 0 16,2057,advantage discoveredAttack long middlegame,f6g4,33,d6e5,d6e5,1,0,0,0.4275781760863019,0.3475249252853847,-0.08005325080091719,0.07035693165429388,0.04890227288073166,-0.021454658773562223,0.004935927591535128,0.0011632713016522045
1755,1,4rrk1/1pp1bppp/p2q4/4R1B1/P5P1/2N1Q3/1PP2PP1/R5K1 b - - 0 17,2057,advantage discoveredAttack long middlegame,e7g5,35,e7g5,e7g5,1,1,1,1.3162423158198302,1.3111625618573457,-0.005079753962484501,0.5397364313062698,0.5335708355553989,-0.006165595750870945,0.0006608058113925943,0.00016048457423370794
1755,2,4Rrk1/1pp2ppp/p2q4/6b1/P5P1/2N1Q3/1PP2PP1/R5K1 b - - 0 18,2057,advantage discoveredAttack long middlegame,g5e3,40,g5e3,g5e3,1,1,1,0.5798867992308736,0.6814988221874942,0.10161202295662064,0.8194296190665146,0.7501941254426274,-0.06923549362388715,0.014552493969763498,0.003788400909477461
1756,0,r4bk1/2q2ppp/p2p1B2/8/4Q3/3B3P/1rP3PK/3R1R2 b - - 0 24,1150,advantage discoveredAttack discoveredCheck long middlegame pin,d6d5,37,d6d5,d6d5,1,1,1,0.7147823995144444,0.6541230030679368,-0.06065939644650764,0.8305635951652741,0.8486269628917714,0.018063367726497304,0.0015533576861728841,0.0003781014276443204
1756,1,r4bk1/2q2ppp/p7/3pB3/4Q3/3B3P/1rP3PK/3R1R2 b - - 1 25,1150,advantage discoveredAttack discoveredCheck long middlegame pin,d5e4,45,d5e4,d5e4,1,1,1,0.2982580641891826,0.3066348774765681,0.008376813287385487,0.9584613186782764,0.9570893945541848,-0.0013719241240915947,0.00029169948407774764,7.39359141156059e-05
1756,2,r4bk1/2B2ppp/p7/8/4p3/3B3P/1rP3PK/3R1R2 b - - 0 26,1150,advantage discoveredAttack discoveredCheck long middlegame pin,e4d3,29,f8d6,f8d6,1,0,0,0.3330595342115062,0.24460597741105372,-0.08845355680045247,0.014433945588370016,0.007931026620625408,-0.006502918967744608,0.0045410456298242636,0.0010297382781346049
1757,0,3Q1R2/4r2k/p2p2p1/1p2q3/8/3P1K2/PP4P1/8 w - - 10 35,1801,crushing deflection endgame long master,f8h8,26,f8h8,f8h8,1,1,1,0.9545271860132329,0.9035481034843353,-0.0509790825288976,0.6466976374337454,0.6592359906490166,0.012538353215271192,0.003436592345686393,0.0008222320594700795
1757,1,3Q3q/4r2k/p2p2p1/1p6/8/3P1K2/PP4P1/8 w - - 0 36,1801,crushing deflection endgame long master,d8e7,24,d8e7,d8e7,1,1,1,0.05828596255551863,0.06632687149560818,0.008040908940089547,0.9896119163878054,0.9877990185597235,-0.0018128978280819164,0.0001473130515705723,3.77794343046788e-05
1757,2,8/4Q1qk/p2p2p1/1p6/8/3P1K2/PP4P1/8 w - - 1 37,1801,crushing deflection endgame long master,e7g7,33,e7h4,e7h4,1,0,0,0.4248353644548438,0.3797371186013606,-0.04509824585348321,0.05968060474977443,0.05661920186054455,-0.003061402889229875,0.0010683300133334898,0.00025143501778032555
1758,0,8/8/3kp2p/p1p2pp1/P1P2PP1/1P2R1KP/8/1r6 b - - 0 40,2055,attraction crushing endgame long master masterVsMaster rookEndgame,g5f4,17,g5f4,g5f4,1,1,1,0.07137662520925946,0.07736928912967382,0.005992663920414365,0.9882159489429363,0.9866981027450739,-0.001517846197862438,0.00016859249955881555,4.279199074481145e-05
1758,1,8/8/3kp2p/p1p2p2/P1P2KP1/1P2R2P/8/1r6 b - - 0 41,2055,attraction crushing endgame long master masterVsMaster rookEndgame,b1f1,16,b1f1,b1f1,1,1,1,0.0501398804711139,0.03511310925968691,-0.015026771211426995,0.9920073991291027,0.9947366250894433,0.002729225960340531,0.0006177676007109333,0.00014328139974968722
1758,2,8/8/3kp2p/p1p2p2/P1P3P1/1P2R1KP/8/5r2 b - - 2 42,2055,attraction crushing endgame long master masterVsMaster rookEndgame,f5f4,18,f5f4,f5f4,1,1,1,0.2671003884953125,0.2290362147945301,-0.03806417370078238,0.9270790428466659,0.9410942907815939,0.014015247934928032,0.001656629699914478,0.00040016486681649917
1759,0,r5r1/3k1p2/4p3/1p1p1n1p/1B3P2/1Q6/1PP2RPP/R6K b - - 0 24,1290,hangingPiece long mate mateIn3 middlegame,a8a1,41,a8a1,a8a1,1,1,1,0.10525501790906203,0.11477981429586998,0.009524796386807949,0.983722617008252,0.9817516457317894,-0.0019709712764626186,0.0001455883491362441,3.7229429390395573e-05
1759,1,6r1/3k1p2/4p3/1p1p1n1p/5P2/1Q6/1PP2RPP/r3B2K b - - 1 25,1290,hangingPiece long mate mateIn3 middlegame,a1e1,44,a1e1,a1e1,1,1,1,0.027281770167951132,0.026969192881488253,-0.0003125772864628791,0.9959804040319351,0.9960208865972743,4.0482565339172716e-05,1.4885601165211393e-06,3.612473241083396e-07
1759,2,6r1/3k1p2/4p3/1p1p1n1p/5P2/1Q6/1PP3PP/4rR1K b - - 1 26,1290,hangingPiece long mate mateIn3 middlegame,e1f1,42,e1f1,e1f1,1,1,1,0.07953684096152304,0.09519612686732304,0.0156592859058,0.9848484439182068,0.9809730122851892,-0.003875431633017623,0.00044061234069744953,0.0001141722653388388
1760,0,r2q1rk1/5pbp/3N2p1/4p1Pn/4P3/1B2BQ1P/nPP2P2/1K1R3R b - - 1 19,1999,crushing middlegame sacrifice short,a2c3,30,d8d6,d8d6,1,0,0,1.6781382289844227,1.6477474507715542,-0.030390778212868508,0.3088869496133186,0.30233461868107947,-0.006552330932239114,0.003004573393757004,0.00074632222965075
1760,1,r2q1rk1/5pbp/3N2p1/4p1Pn/4P3/1BP1BQ1P/2P2P2/1K1R3R b - - 0 20,1999,crushing middlegame sacrifice short,d8a5,29,a8a1,a8a1,1,0,0,0.5839943279253077,0.7256316792175567,0.14163735129224897,0.006369770383272363,0.008143724402010583,0.0017739540187382196,0.01285184571702653,0.0034001892701265592
1761,0,r1b2rk1/pppp1ppp/6q1/3N4/4P3/P4P1P/1PPb1P1K/R2Q1R2 w - - 0 15,1163,crushing fork middlegame short,d5e7,28,d5e7,d5e7,1,1,1,0.008884270057907174,0.006027119117125706,-0.0028571509407814676,0.9989952372167421,0.9993417903655882,0.0003465531488461293,0.000105814490628985,2.3272824004930536e-05
