puzzle_index,agent_move_index,fen,rating,themes,expected_move_uci,legal_move_count,reference_top_move_uci,candidate_top_move_uci,top1_agreement,reference_correct,candidate_correct,reference_entropy,candidate_entropy,entropy_delta,reference_correct_probability,candidate_correct_probability,correct_probability_delta,kl_reference_to_candidate,js_divergence
3545,0,1n2r1k1/1p2Pp1p/6p1/8/1q6/2Qn1N1P/5PP1/3R2K1 w - - 2 27,2128,crushing middlegame pin short,c3b4,40,d1d3,d1d3,1,0,0,1.3906070771347019,1.4003144213796281,0.009707344244926253,0.16135382860352843,0.14059002884718605,-0.020763799756342377,0.0025924911503803112,0.0006440586804494323
3545,1,1n2r1k1/1p2Pp1p/6p1/8/1n6/5N1P/5PP1/3R2K1 w - - 0 28,2128,crushing middlegame pin short,d1d8,25,d1d8,d1d8,1,1,1,0.33060250395442237,0.2827454365580678,-0.04785706739635459,0.9380032186867211,0.9501802190522453,0.01217700036552416,0.0025217802158079223,0.0005917707266697768
3546,0,6k1/pp4pp/4P3/2p5/3n4/8/PPbP1PPP/R1B1rQK1 b - - 0 22,1379,backRankMate endgame mate mateIn2 pin short,d4e2,34,d4e2,d4e2,1,1,1,0.6693896447259425,0.6593225760684162,-0.010067068657526379,0.6440891721574344,0.6584485236466421,0.014359351489207639,0.00045640935682566094,0.00011372824321648525
3546,1,6k1/pp4pp/4P3/2p5/8/8/PPbPnPPP/R1B1rQ1K b - - 2 23,1379,backRankMate endgame mate mateIn2 pin short,e1f1,28,e1f1,e1f1,1,1,1,0.0023373350121349374,0.0024271655093672105,8.98304972322731e-05,0.9997502106067202,0.9997392590008168,-1.0951605903364303e-05,2.458918116317629e-07,6.189166599944541e-08
3547,0,6k1/2p2pp1/3p2np/1p6/3P4/1B2QP1P/1q3PK1/8 w - - 0 25,1555,advantage deflection endgame long,e3e8,30,e3e8,e3e8,1,1,1,0.12534032133994533,0.13698500997172336,0.011644688631778033,0.976692206154941,0.9740665127435476,-0.002625693411393404,0.00015655304356344992,3.9958071629767147e-05
3547,1,4Q3/2p2ppk/3p2np/1p6/3P4/1B3P1P/1q3PK1/8 w - - 2 26,1555,advantage deflection endgame long,b3f7,34,b3f7,b3f7,1,1,1,0.5867468379388768,0.585573212714806,-0.001173625224070829,0.7283437448530379,0.7291561010983956,0.0008123562453576927,7.47629031325767e-06,1.779151275314517e-06
3547,2,4Q3/2p2Bpk/3p3p/1p6/3P3n/5P1P/1q3PK1/8 w - - 1 27,1555,advantage deflection endgame long,g2g3,5,g2g3,g2g3,1,1,1,1.2047671885478293,1.198069516222257,-0.006697672325572279,0.5294901061080335,0.5172474561254227,-0.01224264998261082,0.0034793771952599806,0.0008651855654612651
3548,0,r1b1k2r/ppp2pp1/7p/3pq3/1b6/2N5/PP2PPPP/R2QKB1R w KQkq - 0 11,1210,advantage fork middlegame short,d1a4,24,d1a4,d1a4,1,1,1,0.00980810911785808,0.006966438110102501,-0.0028416710077555788,0.9990269413698716,0.9993331751677327,0.0003062337978610996,7.184473860580924e-05,1.6467643627142183e-05
3548,1,r1b1k2r/pp3pp1/2p4p/3pq3/Qb6/2N5/PP2PPPP/R3KB1R w KQkq - 0 12,1210,advantage fork middlegame short,a4b4,27,a4b4,a4b4,1,1,1,0.0007741790387744172,0.0005326369615072569,-0.0002415420772671603,0.9999398604786002,0.9999595335031123,1.967302451211239e-05,6.53026498752088e-06,1.4230356526977945e-06
3549,0,4r2r/p3R3/1kb2Q2/1q1p4/8/R7/1P3PPP/6K1 w - - 3 29,2120,crushing deflection exposedKing long middlegame pin,f6d4,53,a3a7,a3a7,1,0,0,1.8715262776636155,1.9039316381278086,0.03240536046419318,0.13154887278205407,0.13932855951598166,0.007779686733927593,0.0011701946775660003,0.00029367283387490644
3549,1,4r2r/p3R3/1kb5/2qp4/3Q4/R7/1P3PPP/6K1 w - - 5 30,2120,crushing deflection exposedKing long middlegame pin,a3a6,55,a3a7,a3a7,1,0,0,1.845109714542086,1.9424727144345066,0.09736299989242059,0.017010379551454274,0.017557534751564047,0.0005471552001097731,0.009366621967052917,0.002458841553548241
3549,2,4r2r/p3R3/k1b5/2qp4/3Q4/8/1P3PPP/6K1 w - - 0 31,2120,crushing deflection exposedKing long middlegame pin,d4c5,42,d4c5,d4c5,1,1,1,0.174493460352748,0.2051328769401842,0.030639416587436213,0.9759525142049645,0.9710617443058678,-0.0048907698990967585,0.0005974201170420778,0.0001560555996421924
3550,0,2k1r3/Qpp5/8/4p3/6qp/1NP5/PP3P2/3R1R1K b - - 1 27,1749,endgame mate mateIn2 short,g4h3,33,g4h3,g4h3,1,1,1,0.44395139562126057,0.4538578836334738,0.009906488012213222,0.862745304655129,0.8561822693150609,-0.00656303534006808,0.00024621311741401537,6.181956996364327e-05
3550,1,2k1r3/Qpp5/8/4p3/7p/1NP4q/PP3P2/3R1RK1 b - - 3 28,1749,endgame mate mateIn2 short,e8g8,24,e8g8,e8g8,1,1,1,0.11128059993853759,0.10543359781497685,-0.005847002123560735,0.979547967636651,0.9811824084117916,0.0016344407751406331,0.00014671115954965203,3.661224121243007e-05
3551,0,r3k1r1/p1p4p/1bp5/8/Q1pPq2B/P3p1P1/5PKP/2R1R3 w q - 2 26,1631,crushing defensiveMove middlegame sacrifice short,f2f3,4,f2f3,f2f3,1,1,1,0.3659471796513608,0.327566602522522,-0.0383805771288388,0.9067662536155099,0.920930638803219,0.014164385187709128,0.0017292507014895434,0.00041712460450337883
3551,1,r3k1r1/p1p4p/1bp5/8/Q1pP3q/P3pPP1/6KP/2R1R3 w q - 0 27,1631,crushing defensiveMove middlegame sacrifice short,a4c6,29,a4c6,a4c6,1,1,1,0.09216105089539653,0.09917821282419893,0.007017161928802404,0.9876851999873707,0.9865242824566242,-0.0011609175307465414,0.00020427176210627165,5.371509795686156e-05
3552,0,r6k/5rp1/p1Pp3p/1p3P2/1P3RP1/2qP1Q2/2P3K1/2R5 b - - 3 32,957,crushing endgame fork short,c3d2,37,c3d2,c3d2,1,1,1,0.0996790678447312,0.10374905308638503,0.004069985241653834,0.987247240815866,0.9866570042858114,-0.0005902365300546331,2.0938024266837866e-05,5.305474731951995e-06
3552,1,r6k/5rp1/p1Pp3p/1p3P2/1P3RP1/3P4/2Pq1QK1/2R5 b - - 5 33,957,crushing endgame fork short,d2c1,33,d2f4,d2f4,1,0,0,0.4248237178340989,0.43831983339765757,0.013496115563558675,0.09793360047864672,0.10506996641544339,0.007136365936796674,0.00029896185414817036,7.539842774713745e-05
3553,0,6k1/pp4pp/8/3pNp2/b2PnP2/5B2/1Pr3PP/1R4K1 w - - 0 25,1726,advantage endgame master short skewer,f3d1,25,f3e4,f3e4,1,0,0,0.6715592492984743,0.6603231089868037,-0.01123614031167064,0.012194967517425931,0.010458318942511768,-0.0017366485749141635,0.0005663745942803715,0.00013955744436825048
3553,1,6k1/pp4pp/8/3pNp2/b2PnP2/8/1P1r2PP/1R1B2K1 w - - 2 26,1726,advantage endgame master short skewer,d1a4,25,d1b3,d1b3,1,0,0,1.0041954106844013,1.027658210830114,0.02346280014571267,0.38851876754017706,0.41998914258978715,0.03147037504961009,0.0029618863748337217,0.0007427338324404835
3554,0,8/1pk3p1/2n4p/2P4n/8/3RPKP1/1P6/8 b - - 1 44,843,crushing endgame fork master short,c6e5,17,c6e5,c6e5,1,1,1,0.015843719591258812,0.016708621090070368,0.0008649014988115558,0.9979931232107775,0.9978616160794608,-0.00013150713131671043,4.986589920628869e-06,1.257060371193434e-06
3554,1,8/1pk3p1/7p/2P1n2n/4K3/3RP1P1/1P6/8 b - - 3 45,843,crushing endgame fork master short,e5d3,18,e5d3,e5d3,1,1,1,0.01702491162632279,0.019079564027557613,0.0020546524012348237,0.9981398593993267,0.9978775693059849,-0.0002622900933417771,2.3747299369432542e-05,6.1303673173147826e-06
3555,0,4k3/p4p2/1p2p3/3pPP2/PPpP4/2P5/r7/2K2R2 b - - 0 37,928,crushing endgame rookEndgame short skewer,a2a1,19,a2a1,a2a1,1,1,1,0.3714880814299002,0.3702788538125458,-0.0012092276173543692,0.921628684264432,0.9217495869332433,0.00012090266881126244,5.2663325790792504e-05,1.306110348193957e-05
3555,1,4k3/p4p2/1p2p3/3pPP2/PPpP4/2P5/2K5/r4R2 b - - 2 38,928,crushing endgame rookEndgame short skewer,a1f1,17,a1f1,a1f1,1,1,1,0.01223787659210892,0.012337274008574362,9.939741646544306e-05,0.998495204250814,0.9984699146383487,-2.5289612465284605e-05,6.658242391869777e-06,1.6049327057859824e-06
3556,0,1n1r2k1/5ppp/3rpb2/p5q1/Pp1NP3/1P3QP1/1B1R1PKP/3R4 w - - 1 23,2053,crushing discoveredAttack master middlegame short,d4e6,37,e4e5,e4e5,1,0,0,0.4520173138957712,0.41916184404879464,-0.03285546984697657,0.0026815733374581955,0.0025166912018674916,-0.0001648821355907039,0.0006057246681216901,0.00014833268393684394
3556,1,1n1r2k1/5ppp/4rb2/p5q1/Pp2P3/1P3QP1/1B1R1PKP/3R4 w - - 0 24,2053,crushing discoveredAttack master middlegame short,b2f6,39,d2d8,d2d8,1,0,0,0.0013131149900337418,0.0011580380609368473,-0.00015507692909689456,3.4536008000616515e-06,2.70401353389064e-06,-7.495872661710115e-07,1.1933654723907782e-06,2.9009309026567137e-07
3557,0,2kr3r/ppp1n3/2nq1p2/3p4/3P3R/2PB1N2/PP3PP1/2K1RQ2 b - - 0 19,1165,advantage fork long middlegame,h8h4,35,h8h4,h8h4,1,1,1,0.7163168033741025,0.6542747146784988,-0.06204208869560368,0.8418841229596746,0.8610354438478715,0.01915132088819682,0.002025920340530882,0.0004919535576914899
3557,1,2kr4/ppp1n3/2nq1p2/3p4/3P3N/2PB4/PP3PP1/2K1RQ2 b - - 0 20,1165,advantage fork long middlegame,d6f4,29,d6f4,d6f4,1,1,1,1.5025273565174238,1.6620348533232343,0.15950749680581056,0.655570686955803,0.6023754438570178,-0.053195243098785205,0.006503497437380376,0.001648820809782172
3557,2,2kr4/ppp1n3/2n2p2/3p4/3P1q1N/2PB4/PP3PP1/1K2RQ2 b - - 2 21,1165,advantage fork long middlegame,f4h4,37,f4h4,f4h4,1,1,1,0.7787504519892827,0.8257940368096887,0.04704358482040594,0.7831958051102023,0.7702922024398662,-0.012903602670336078,0.0008032434165473308,0.00020565536649608815
3558,0,6k1/p5b1/1p1B3p/6p1/6q1/P1PQ2P1/1P3R1K/r7 b - - 9 42,1275,endgame mate mateIn2 short,g4h5,37,g4h5,g4h5,1,1,1,0.6012800604626869,0.6064644861125856,0.0051844256498987384,0.8110282251253741,0.8177854990413627,0.006757273915988571,0.000772995155735833,0.0001962722035808516
3558,1,6k1/p5b1/1p1B3p/6pq/8/P1PQ2P1/1P3RK1/r7 b - - 11 43,1275,endgame mate mateIn2 short,h5h1,31,h5h1,h5h1,1,1,1,0.7527406704797337,0.7593575869914377,0.006616916511704041,0.7272045074818865,0.7105259246040673,-0.016678582877819204,0.0013072561036624251,0.00032711921650201115
3559,0,rnbq1b1r/pppkp3/7p/4pppn/3P3B/4P3/PPP2PPP/RN1QK2R w KQ - 0 9,1379,advantage discoveredAttack discoveredCheck opening short skewer,d4e5,32,d4e5,d4e5,1,1,1,1.1637917277697825,1.2289049520988495,0.06511322432906708,0.6379547902985578,0.6232320839190204,-0.014722706379537431,0.0018879117920002405,0.00048601110421449744
3559,1,rnbq1b1r/ppp1p3/2k4p/4Pppn/7B/4P3/PPP2PPP/RN1QK2R w KQ - 1 10,1379,advantage discoveredAttack discoveredCheck opening short skewer,d1d8,35,d1d8,d1d8,1,1,1,0.0045786845281526765,0.003148941596881024,-0.0014297429312716526,0.9995493564169479,0.9997012451360463,0.00015188871909843638,3.87020924577384e-05,8.766967131493738e-06
3560,0,1Q3b1r/1R4p1/3pkp2/4n2p/4P3/8/2qB1PPP/6K1 w - - 2 29,903,mate mateIn2 middlegame short,b8e8,37,b8e8,b8e8,1,1,1,0.048926826622132484,0.04386568536440599,-0.005061141257726491,0.9941176509529962,0.9948273819192944,0.0007097309662982276,7.207404394773224e-05,1.732860306428797e-05
3560,1,4Q2r/1R2b1p1/3pkp2/4n2p/4P3/8/2qB1PPP/6K1 w - - 4 30,903,mate mateIn2 middlegame short,b7e7,43,b7e7,b7e7,1,1,1,0.6295417412669381,0.6396419148332636,0.010100173566325532,0.8715423148065152,0.8706722857989606,-0.000870029007554618,0.0006032580895243636,0.00015530856855060633
3561,0,rn2k2r/pp1b1ppp/4p3/1B1p4/3P4/2q2N2/P4PPP/R2Q1RK1 w kq - 2 13,1970,advantage long middlegame pin skewer,a1c1,31,b5d7,b5d7,1,0,0,0.6630174039065411,0.8584035093178085,0.19538610541126744,0.05391758375636608,0.08591636557343227,0.03199878181706619,0.013003071786365443,0.0034241960633295005
3561,1,rn2k2r/pp1b1ppp/4p3/1B1p4/3P4/5N2/Pq3PPP/2RQ1RK1 w kq - 4 14,1970,advantage long middlegame pin skewer,c1c8,36,c1c8,c1c8,1,1,1,1.0314037815559403,1.0592606256949575,0.027856844139017234,0.6079250078535124,0.6669216657262774,0.05899665787276498,0.022482397853598804,0.005482971285934002
3561,2,rnR4r/pp1bkppp/4p3/1B1p4/3P4/5N2/Pq3PPP/3Q1RK1 w - - 6 15,1970,advantage long middlegame pin skewer,c8h8,43,c8h8,c8c5,0,1,0,0.726214732394735,0.7687008761123595,0.04248614371762449,0.6892796447423322,0.45244780519836764,-0.23683183954396453,0.12275206714611275,0.031238836626655768
3562,0,4r1k1/5pp1/1p5p/3b4/1P1P4/2Pqp1BP/5PP1/3RQ1K1 b - - 1 39,1114,advancedPawn crushing discoveredAttack endgame short,e3f2,45,e3f2,e3f2,1,1,1,1.0553536592164996,1.1085905225889985,0.05323686337249889,0.684738523739971,0.651356085248508,-0.03338243849146305,0.004667841836617394,0.0012013582732483294
3562,1,4r1k1/5pp1/1p5p/3b4/1P1P4/2Pq3P/5BP1/3RQ1K1 b - - 0 40,1114,advancedPawn crushing discoveredAttack endgame short,e8e1,50,e8e1,e8e1,1,1,1,0.42211284774517577,0.3198903488076766,-0.10222249893749918,0.9165359553996805,0.9404062934016156,0.023870338001935165,0.005095334294052312,0.00118989684715466
3563,0,2r3k1/1p3qp1/8/1P6/6Q1/2N1P1p1/6PP/B3R1K1 b - - 0 29,933,endgame fork mate mateIn2 short,f7f2,35,f7f2,f7f2,1,1,1,0.026721641053148337,0.028447480013520456,0.001725838960372119,0.9962172647465164,0.9959447217751213,-0.00027254297139511774,1.092896197645049e-05,2.777383362476036e-06
3563,1,2r3k1/1p4p1/8/1P6/6Q1/2N1P1p1/5qPP/B3R2K b - - 2 30,933,endgame fork mate mateIn2 short,f2e1,34,f2e1,f2e1,1,1,1,0.45743878071862115,0.43926788184598475,-0.0181708988726364,0.882296100532502,0.8932884855073886,0.010992384974886638,0.0016217224559840232,0.0003989084350958954
3564,0,8/8/4q3/1p4k1/p4Rp1/P1P5/1PK5/2B5 w - - 1 85,1103,crushing discoveredAttack discoveredCheck endgame short,f4e4,22,f4e4,f4e4,1,1,1,1.1650274887694423,1.1778814330382927,0.012853944268850448,0.5226387131343492,0.5444820931527274,0.021843380018378267,0.002116512450729552,0.0005298539654048579
3564,1,8/8/4q3/1p3k2/p3R1p1/P1P5/1PK5/2B5 w - - 3 86,1103,crushing discoveredAttack discoveredCheck endgame short,e4e6,23,e4f4,e4f4,1,0,0,0.33492966737856456,0.26320795285332077,-0.07172171452524378,0.02734053623591375,0.01465389542505759,-0.012686640810856159,0.005365954207240696,0.0012140588749388324
3565,0,5r2/pR3Nkn/1p2B1p1/3Pp3/1PP5/4q1P1/6KP/8 w - - 5 33,1763,crushing discoveredAttack endgame long,f7e5,26,f7d6,f7d6,1,0,0,1.5777314930277528,1.5574681490867608,-0.02026334394099205,0.049729650148781425,0.042566124625599645,-0.00716352552318178,0.0023333812434597964,0.0005780461345020485
3565,1,8/pR3rkn/1p2B1p1/3PN3/1PP5/4q1P1/6KP/8 w - - 1 34,1763,crushing discoveredAttack endgame long,b7f7,28,b7f7,b7f7,1,1,1,0.45306058818835915,0.38234393689599855,-0.0707166512923606,0.8553646728686687,0.8864637747048658,0.03109910183619713,0.004562156311479087,0.001097790820874591
3565,2,7k/p4R1n/1p2B1p1/3PN3/1PP5/4q1P1/6KP/8 w - - 1 35,1763,crushing discoveredAttack endgame long,e5g6,34,e5g6,e5g6,1,1,1,0.00937443920802682,0.011030834410653247,0.0016563952026264275,0.9989490224047476,0.9987448595537806,-0.0002041628509670268,2.031600114654545e-05,5.27294924772896e-06
3566,0,r3k2r/p1q1bppp/4p1n1/1p1pP3/Q2P2P1/2N2K1P/P4P2/R1B4R w kq - 0 17,2057,advantage discoveredAttack middlegame pin veryLong,c3b5,36,a4b5,a4b5,1,0,0,0.47312077634146915,0.46479909308178746,-0.00832168325968169,0.17293145472419724,0.16831206591892237,-0.004619388805274877,9.204979953881637e-05,2.278512071417369e-05
3566,1,r3k2r/p3bppp/2q1p1n1/1N1pP3/Q2P2P1/5K1P/P4P2/R1B4R w kq - 1 18,2057,advantage discoveredAttack middlegame pin veryLong,b5c7,34,b5c7,b5c7,1,1,1,0.6355612628657856,0.5904849829972246,-0.045076279868561,0.8812282745238907,0.8916883768188086,0.010460102294917895,0.0023665363937045575,0.0005701841883673643
3566,2,r6r/p1Nkbppp/2q1p1n1/3pP3/Q2P2P1/5K1P/P4P2/R1B4R w - - 3 19,2057,advantage discoveredAttack middlegame pin veryLong,a4c6,37,a4c6,a4c6,1,1,1,1.1518186316393384,1.1654587057676977,0.013640074128359325,0.5176227612701509,0.6102765969826651,0.09265383571251418,0.055260577062303876,0.01331637698922398
3566,3,r6r/p1N1bppp/2k1p1n1/3pP3/3P2P1/5K1P/P4P2/R1B4R w - - 0 20,2057,advantage discoveredAttack middlegame pin veryLong,c7a8,27,c7a8,c7a8,1,1,1,0.9962924105443745,1.3460866579559472,0.3497942474115727,0.6663440533891074,0.3762582285592986,-0.2900858248298088,0.19011606859858718,0.048626224278823654
3567,0,8/Rp1rk3/6pp/4P2n/4R1P1/1PP1K3/1P5P/3r4 b - - 0 34,2096,advantage deflection endgame exposedKing long,d1e1,31,d7d3,d7d3,1,0,0,0.5798070103266948,0.5946252420802829,0.014818231753588096,0.0009305145337035624,0.0009971305927769856,6.661605907342326e-05,0.00019857316101585612,5.011756438328232e-05
3567,1,8/Rp1rk3/6pp/4P2n/4R1P1/1PP2K2/1P5P/4r3 b - - 2 35,2096,advantage deflection endgame exposedKing long,d7d3,30,e7f7,e7f7,1,0,0,1.7052774608275358,1.7315302014852674,0.026252740657731533,0.1636393058382338,0.18704807658643555,0.023408770748201746,0.004203393569509028,0.0010689257917727043
3567,2,8/Rp2k3/6pp/4P2n/4R1P1/1PPr4/1P3K1P/4r3 b - - 4 36,2096,advantage deflection endgame exposedKing long,e1e4,33,e1e4,e1e4,1,1,1,0.29884200956484896,0.2222801127803727,-0.07656189678447625,0.9392023093335835,0.9588169902617141,0.019614680928130568,0.004563039235028154,0.0010630883395256596
3568,0,5rk1/Q4ppp/4q3/8/2P5/7P/P5PK/R7 b - - 0 22,1066,crushing endgame fork short,e6e5,33,e6e5,e6e5,1,1,1,1.100950994141628,1.0981582901106455,-0.002792704030982529,0.5478196149471439,0.5814878375052709,0.03366822255812696,0.003751333916872051,0.0009322831581297713
3568,1,5rk1/Q4ppp/8/4q3/2P5/7P/P5P1/R5K1 b - - 2 23,1066,crushing endgame fork short,e5a1,37,e5a1,e5a1,1,1,1,0.13317322419418845,0.1400901467835997,0.006916922589411262,0.9796368138335674,0.9785204758112221,-0.0011163380223452313,0.00012370948666454493,3.1688753870953414e-05
3569,0,7k/5p2/p1r2Pp1/1p1pq2p/4b2P/P7/3Q1RP1/6K1 w - - 4 38,893,endgame mate mateIn2 short,d2h6,27,d2h6,d2h6,1,1,1,0.003607749136371533,0.0031114463265916378,-0.0004963028097798952,0.9996706873915432,0.999721514026205,5.082663466182691e-05,4.814568882300365e-06,1.1650727851652577e-06
3569,1,6k1/5p2/p1r2PpQ/1p1pq2p/4b2P/P7/5RP1/6K1 w - - 6 39,893,endgame mate mateIn2 short,h6g7,25,h6g7,h6g7,1,1,1,0.0405159387861311,0.03719059905302525,-0.0033253397331058504,0.9945736918809049,0.9950821657379749,0.0005084738570699798,2.8948549168277498e-05,7.088405006224776e-06
3570,0,7k/pp5q/2p5/5b1N/1n4Q1/3P4/2P3PP/6K1 w - - 0 31,1541,crushing endgame exposedKing fork long,g4d4,29,g4b4,g4b4,1,0,0,0.45339168283005793,0.48204792068044305,0.028656237850385124,0.007163363751986317,0.007949002681777352,0.0007856389297910349,0.0012871199604568059,0.00033184761148660963
3570,1,6k1/pp5q/2p5/5b1N/1n1Q4/3P4/2P3PP/6K1 w - - 2 32,1541,crushing endgame exposedKing fork long,h5f6,35,h5f6,h5f6,1,1,1,0.062152359898322504,0.07139902565540249,0.009246665757079983,0.9889716676306405,0.9868846729607564,-0.002086994669884046,0.00018263667599536875,4.695831349314568e-05
3570,2,8/pp3k1q/2p2N2/5b2/1n1Q4/3P4/2P3PP/6K1 w - - 4 33,1541,crushing endgame exposedKing fork long,f6h7,36,f6h7,f6h7,1,1,1,0.7601726854381062,0.8213105748075691,0.06113788936946285,0.8384288024967052,0.8190638767587954,-0.01936492573790971,0.0026663884388269258,0.0006879115944637959
3571,0,r3r1k1/2pb1pp1/2n2q1p/1p1p4/p7/2PQ1N2/PPB2PPP/R3R1K1 w - - 0 18,967,kingsideAttack mate mateIn2 middlegame short,d3h7,46,d3h7,d3h7,1,1,1,0.23275126941807459,0.22728905240434766,-0.005462217013726928,0.9549925596283289,0.9559579969178534,0.0009654372895245844,7.71487588489779e-05,1.8982972276500463e-05
3571,1,r3rk2/2pb1ppQ/2n2q1p/1p1p4/p7/2P2N2/PPB2PPP/R3R1K1 w - - 2 19,967,kingsideAttack mate mateIn2 middlegame short,h7h8,45,h7h8,h7h8,1,1,1,0.06844527690800821,0.06370479862667457,-0.004740478281333643,0.9906910960429305,0.9914531193634775,0.0007620233205469784,4.3847893713844536e-05,1.0736124601940785e-05
3572,0,r2qkb1r/1b1p1pp1/p3p1n1/1p1N4/4P2p/1Q3NB1/PP3PPP/3RR1K1 w kq - 0 15,1584,crushing fork master middlegame short,d5c7,43,d5c7,d5c7,1,1,1,0.6741557585646568,0.6737451567012169,-0.0004106018634398856,0.8084457464565251,0.812770286450023,0.004324539993497911,0.0006123743543147748,0.00015719932980977824
3572,1,r3kb1r/1bqp1pp1/p3p1n1/1p6/4P2p/1Q3NB1/PP3PPP/3RR1K1 w kq - 0 16,1584,crushing fork master middlegame short,g3c7,39,g3c7,g3c7,1,1,1,0.0149265892090238,0.023777842185185628,0.008851252976161827,0.9983526776642189,0.9973991315915044,-0.0009535460727144729,0.0003639319420185809,0.00010562704935308863
3573,0,5rk1/2Rbq1pp/1pNbpn2/pP1p1p2/P2P4/1N1BPP2/4Q1PP/6K1 b - - 5 23,1952,advantage attraction fork long middlegame sacrifice,d6h2,32,d6c7,d6c7,1,0,0,0.05714371708601717,0.06066206083391992,0.0035183437479027538,0.003995153199439874,0.004442774354423834,0.00044762115498396017,3.699984915213613e-05,9.450245440691677e-06
3573,1,5rk1/2Rbq1pp/1pN1pn2/pP1p1p2/P2P4/1N1BPP2/4Q1PK/8 b - - 0 24,1952,advantage attraction fork long middlegame sacrifice,e7d6,28,f6g4,f6g4,1,0,0,0.9640783057439537,0.9482247901375889,-0.015853515606364832,0.36641666130191275,0.367456285102987,0.001039623801074252,0.00016895630755842236,4.1598169690189896e-05
3573,2,5rk1/2Rb2pp/1p1qpn2/pP1pNp2/P2P4/1N1BPP2/4Q1PK/8 b - - 2 25,1952,advantage attraction fork long middlegame sacrifice,d6c7,27,d6c7,d6c7,1,1,1,0.7672685207073661,0.8191658682130496,0.05189734750568353,0.7140141530281243,0.6784869620192269,-0.03552719100889745,0.003041345051114953,0.0007694842900588366
3574,0,1r2r1k1/2pq1pb1/p3bBp1/1p2pnQp/8/2PP2NP/PPB2PP1/R3R1K1 b - - 9 27,1727,crushing master masterVsMaster middlegame short trappedPiece,g7h6,41,g7f6,g7f6,1,0,0,0.3683505917889148,0.3661426168271504,-0.0022079749617644473,0.0892529545604783,0.08679285062191298,-0.002460103938565314,5.9423644680847006e-05,1.4925216914740124e-05
3574,1,1r2r1k1/2pq1p2/p3bBpQ/1p2pn1p/8/2PP2NP/PPB2PP1/R3R1K1 b - - 0 28,1727,crushing master masterVsMaster middlegame short trappedPiece,f5h6,36,f5h6,f5h6,1,1,1,0.8055986810423044,0.8107741202981856,0.0051754392558812645,0.5989346654444044,0.5689866193327299,-0.029948046111674564,0.0020609032993898317,0.0005168507729233923
3575,0,r3k2r/p3npq1/1ppR3p/3N2p1/2B1P3/1n5P/PPP2PP1/3R2K1 w kq - 0 18,1864,fork long mate mateIn3 middlegame,d5c7,43,d5c7,d5c7,1,1,1,0.9057524578290395,0.8674595001158097,-0.038292957713229714,0.775847467637077,0.789039873126246,0.013192405489169001,0.00163916368988245,0.0003989018862116843
3575,1,r4k1r/p1N1npq1/1ppR3p/6p1/2B1P3/1n5P/PPP2PP1/3R2K1 w - - 2 19,1864,fork long mate mateIn3 middlegame,d6d8,49,d6d8,d6d8,1,1,1,1.1971982022006904,1.148820781042756,-0.04837742115793442,0.6226461426941806,0.630402423992832,0.007756281298651357,0.018280783339466394,0.004108006473217449
3575,2,3r1k1r/p1N1npq1/1pp4p/6p1/2B1P3/1n5P/PPP2PP1/3R2K1 w - - 0 20,1864,fork long mate mateIn3 middlegame,d1d8,41,d1d8,d1d8,1,1,1,0.006137472256944281,0.007472413587408153,0.0013349413304638725,0.9993350910891997,0.9991759686462687,-0.00015912244293103672,2.2151211002478956e-05,5.87514950922152e-06
3576,0,4k3/q4r2/2p4Q/p2p3P/3P4/4r3/6P1/5RK1 w - - 1 50,2136,attraction crushing endgame exposedKing long,h6h8,27,h6e3,h6e3,1,0,0,0.0066963200279714745,0.006317821729982949,-0.0003784982979885259,0.00047310782011840776,0.00045137525751115276,-2.1732562607255e-05,2.7670860308972964e-06,6.713789666738623e-07
3576,1,7Q/q3kr2/2p5/p2p3P/3P4/4r3/6P1/5RK1 w - - 3 51,2136,attraction crushing endgame exposedKing long,f1f7,28,f1f7,f1f7,1,1,1,0.5796133622218061,0.5930741205084674,0.013460758286661267,0.8884036916395197,0.8839907815502605,-0.004412910089259259,0.0005894392354107727,0.00014807150359285557
3576,2,7Q/q4k2/2p5/p2p3P/3P4/4r3/6P1/6K1 w - - 0 52,2136,attraction crushing endgame exposedKing long,h8h7,19,h8h7,h8h7,1,1,1,1.9014630861822903,1.7217795117243977,-0.17968357445789263,0.39313096186746693,0.5079034939459784,0.11477253207851151,0.0306422974583643,0.007611919047374143
3577,0,3r2nr/2p1k1p1/1b1p1p2/1P4Qp/2B1P3/2B1nq2/5P1P/5RK1 w - - 0 24,1635,fork mate mateIn2 middlegame short,g5g7,41,g5g7,g5g7,1,1,1,0.0158604854914756,0.015546553873523869,-0.0003139316179517314,0.9983168314446673,0.9983533943384861,3.65628938188145e-05,3.5820869482150672e-06,8.940484187882136e-07
3577,1,3rk1nr/2p3Q1/1b1p1p2/1P5p/2B1P3/2B1nq2/5P1P/5RK1 w - - 1 25,1635,fork mate mateIn2 middlegame short,g7f7,41,g7h8,g7h8,1,0,0,0.697683899213762,0.8999879954687025,0.2023040962549405,0.03187995762636135,0.044690552885150406,0.012810595258789054,0.017287790542548614,0.004518951061860184
